"","scSTMType","modelType","seed","nCellType","nSample","Batch","CancerType","Num_iter","Num_init","max_llh","llh5","llh10","llh15","llh30","llh50","pooled_scSTMseq"
"201","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763219",10,10,TRUE,TRUE,5,5,-766350017.696897,-767839018.657198,-767157843.748576,-766901241.060102,-766642773.566686,-766513878.731355,0.834400894587412
"202","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763223",10,10,TRUE,TRUE,5,5,-807751911.490553,-808817232.557968,-808424237.289755,-808243606.747653,-808002563.134773,-807874827.333026,0.951497869706402
"203","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763228",10,10,TRUE,TRUE,5,5,-820130688.205004,-821123875.098059,-820774890.138383,-820614251.158089,-820419973.326122,-820276356.588818,0.944584336234329
"204","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,5,5,-719860732.923953,-720857892.449617,-720324451.757787,-720169152.793705,-720009118.517162,-719892282.706565,0.95577885454218
"205","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,5,5,-778682173.030994,-780399868.298913,-779888311.074277,-779595030.553349,-779119925.358727,-778840383.740966,0.826647438726108
"206","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763246",10,10,TRUE,TRUE,5,5,-822824110.255675,-823637754.754953,-823362567.313176,-823229017.662105,-823031973.721016,-822938648.398153,0.948067223020826
"207","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763250",10,10,TRUE,TRUE,5,5,-696212611.07134,-697359452.844289,-696903540.339819,-696714258.101077,-696497391.744079,-696331241.35101,0.880507386926859
"208","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763254",10,10,TRUE,TRUE,5,5,-825812987.108415,-827008539.067807,-826656832.660403,-826489546.465448,-826186628.406814,-825983889.310447,0.871880799512891
"209","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763256",10,10,TRUE,TRUE,5,5,-750127543.465387,-751174474.510154,-750841737.875294,-750650028.647851,-750375052.848148,-750229731.410571,0.918292162096373
"210","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763269",10,10,TRUE,TRUE,5,5,-814770455.560973,-816099133.726183,-815526481.181216,-815327363.657304,-815065557.296741,-814918706.113424,0.899490274835572
"211","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763284",10,10,TRUE,TRUE,5,5,-703606890.8116,-705157185.987701,-704182187.69871,-703932459.184736,-703684458.73809,NA,0.860385703596319
"212","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763287",10,10,TRUE,TRUE,5,5,-790499659.621068,-792111350.154349,-791729276.654645,-791511087.909519,-791180055.590382,-790915745.60695,0.88008366087182
"213","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763297",10,10,TRUE,TRUE,5,5,-748817579.917734,-749948410.359783,-749554835.531888,-749365485.074626,-749153652.02781,-748979393.206201,0.842528212165768
"214","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763305",10,10,TRUE,TRUE,5,5,-798953995.391045,-800110974.313579,-799708651.425495,-799490319.733458,-799204177.014077,-799037104.851859,0.964986091734351
"215","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763313",10,10,TRUE,TRUE,5,5,-722278846.952076,-723188901.233104,-722956367.558808,-722789576.19372,-722539777.206465,-722405035.064464,0.905587626796934
"216","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763316",10,10,TRUE,TRUE,5,5,-789404953.995642,-790908805.248412,-790325005.797307,-790042041.609321,-789649385.040287,-789453202.763314,0.883531287636173
"217","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763321",10,10,TRUE,TRUE,5,5,-720645982.812317,-721652949.876909,-721264393.248665,-721090647.127283,-720889430.714957,-720769554.920747,0.825684867885522
"218","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763336",10,10,TRUE,TRUE,5,5,-767322104.329127,-768390167.485106,-767952580.006954,-767770389.608256,-767497363.831522,-767364178.458855,0.984852895426457
"219","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763365",10,10,TRUE,TRUE,5,5,-723722554.911477,-724414787.036409,-724187678.613435,-724056732.317648,-723857363.682395,-723756285.621216,0.950808551808122
"220","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763381",10,10,TRUE,TRUE,5,5,-806175474.99616,-807619258.2066,-807059815.079106,-806880570.421174,-806628799.645714,-806434635.581674,0.847634894965146
"221","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763219",10,10,TRUE,TRUE,5,50,-766330662.188557,-767799042.042051,-767109196.810759,-766849786.898445,-766534071.834548,-766390066.893302,0.851362884700891
"222","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763223",10,10,TRUE,TRUE,5,50,-807769556.761053,-808860687.87816,-808455405.921063,-808253056.647803,-808031782.874018,-807917093.023479,0.956832900628601
"223","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763228",10,10,TRUE,TRUE,5,50,-820129681.404584,-821122392.381739,-820775051.459902,-820615685.146244,-820422031.174087,-820276397.484446,0.945105338441773
"224","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,5,50,-719803961.662239,-720857777.164891,-720324527.51998,-720169316.724034,-720007954.48364,-719891452.096758,0.954555143742502
"225","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,5,50,-778705588.945649,-780085311.896483,-779703675.059826,-779517808.477572,-779239984.368193,-778964517.77323,0.870742646482765
"226","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763246",10,10,TRUE,TRUE,5,50,-822824871.678008,-823636809.41125,-823360647.40168,-823227144.647214,-823030846.05739,-822937873.506577,0.948067223020826
"227","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763250",10,10,TRUE,TRUE,5,50,-696236451.623768,-697355673.656168,-696901388.488054,-696712910.96252,-696495815.960757,-696324958.131842,0.882043381937717
"228","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763254",10,10,TRUE,TRUE,5,50,-825812071.087556,-827007454.739003,-826656257.271242,-826489481.948852,-826186088.300118,-825982777.521932,0.868773784678534
"229","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763256",10,10,TRUE,TRUE,5,50,-750127691.479359,-751174071.602262,-750842120.391804,-750650391.379625,-750374434.413391,-750229223.678233,0.918292162096373
"230","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763269",10,10,TRUE,TRUE,5,50,-814769327.911714,-816101315.062405,-815527834.485004,-815328080.306838,-815065559.84957,-814918860.229789,0.899490274835572
"231","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763284",10,10,TRUE,TRUE,5,50,-703694506.802969,-705020325.58865,-704546054.221943,-704367210.967985,-704076569.466858,-703893172.531809,0.83823691238196
"232","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763287",10,10,TRUE,TRUE,5,50,-790501160.100881,-792105567.159132,-791724995.665475,-791510092.634338,-791182482.852254,-790918831.959371,0.877867907594627
"233","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763297",10,10,TRUE,TRUE,5,50,-748742437.669106,-749819090.365765,-749396504.598408,-749255573.534033,-749081039.298661,-748911921.71787,0.900739352551703
"234","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763305",10,10,TRUE,TRUE,5,50,-798985238.605432,-800085708.516591,-799710375.585265,-799535075.242363,-799247573.630483,-799052980.994106,0.89608288009344
"235","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763313",10,10,TRUE,TRUE,5,50,-722270328.944803,-723188301.989536,-722956170.408718,-722789537.61075,-722540500.152097,-722406890.812141,0.905787518026742
"236","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763316",10,10,TRUE,TRUE,5,50,-789395983.818276,-790614202.817764,-790027121.632824,-789797618.817871,-789540398.031068,-789456775.603489,0.950475702143472
"237","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763321",10,10,TRUE,TRUE,5,50,-720632940.474458,-721605344.174841,-721227958.198158,-721083301.907804,-720900419.510678,-720726160.129179,0.8568577171021
"238","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763336",10,10,TRUE,TRUE,5,50,-767322474.932334,-768387995.179012,-767952962.184065,-767770811.594246,-767498307.509318,-767363910.145852,0.985279265004356
"239","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763365",10,10,TRUE,TRUE,5,50,-723724612.27176,-724413276.897656,-724184980.903585,-724050825.459643,-723855004.448424,-723753240.217098,0.952347989815753
"240","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763381",10,10,TRUE,TRUE,5,50,-806176818.971717,-807616135.05357,-807059174.923642,-806880102.953126,-806634716.395267,-806433764.335007,0.846124090403859
"241","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763219",10,10,TRUE,TRUE,50,15,-766342043.727029,-767802065.43773,-767111764.109509,-766851202.053704,-766535511.94585,-766390226.14105,0.847394575947454
"242","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763223",10,10,TRUE,TRUE,50,15,-807705830.223659,-812628930.663167,-809965366.059795,-809231011.504607,-808325712.326168,-807897078.063546,0.687884239541111
"243","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763228",10,10,TRUE,TRUE,50,15,-820099962.543904,-826235036.910431,-822917488.682238,-821758548.539557,-820551724.338716,-820190731.040338,0.878561915351926
"244","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,50,15,-719813426.595857,-720859668.236856,-720325550.38682,-720168676.023183,-720004025.243894,-719890433.179757,0.955161462048356
"245","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,50,15,-778613436.577449,-783268133.922845,-780792184.558964,-780028560.25108,-779162571.84004,-778770095.647494,0.729293392413221
"246","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763246",10,10,TRUE,TRUE,50,15,-822734771.53867,-823805854.133397,-823082849.608154,-822902717.736117,-822774743.25182,NA,0.982759382538141
"247","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763250",10,10,TRUE,TRUE,50,15,-696065288.214875,-701485638.533838,-698974317.494106,-697998106.511192,-696870197.972723,-696310563.062712,0.698592412886305
"248","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763254",10,10,TRUE,TRUE,50,15,-825729539.94391,-831545910.378188,-828682670.654975,-827525769.752059,-826386730.244758,-825940815.060205,0.611061670178447
"249","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763256",10,10,TRUE,TRUE,50,15,-750124998.859762,-751177036.952061,-750843925.118952,-750651308.321895,-750375076.665613,-750228205.436389,0.918292162096373
"250","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763269",10,10,TRUE,TRUE,50,15,-814558264.343147,-820510771.910464,-816990322.283606,-816012041.632126,-815091445.679674,-814754565.780979,0.679172040741955
"251","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763284",10,10,TRUE,TRUE,50,15,-703522811.716187,-708092248.118072,-705637451.832206,-704926580.614332,-704057601.433746,-703684114.705995,0.588576547789822
"252","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763287",10,10,TRUE,TRUE,50,15,-790430314.520779,-795835682.560574,-793107244.915271,-792216719.977597,-791205857.460757,-790746448.44143,0.712799859292565
"253","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763297",10,10,TRUE,TRUE,50,15,-748697831.150326,-753149891.211288,-750557851.363278,-749819104.366663,-749090238.808115,-748801639.435512,0.64496413385292
"254","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763305",10,10,TRUE,TRUE,50,15,-798952599.504962,-800110921.171737,-799709199.95285,-799491226.641145,-799203714.892842,-799036192.366003,0.964986091734351
"255","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763313",10,10,TRUE,TRUE,50,15,-722228574.053277,-723417934.171681,-722562634.875766,-722348121.201568,-722261253.847842,NA,0.975534179566207
"256","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763316",10,10,TRUE,TRUE,50,15,-789403874.88299,-790909085.858899,-790325051.508518,-790042050.934373,-789649202.685308,-789453714.064085,0.884521099091148
"257","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763321",10,10,TRUE,TRUE,50,15,-720673421.70896,-721651373.62715,-721263235.780053,-721090466.487097,-720888735.080736,-720765966.091218,0.822060808359081
"258","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763336",10,10,TRUE,TRUE,50,15,-767319830.865535,-768391737.674303,-767954881.605863,-767773536.217771,-767499449.335214,-767365373.239862,0.984574089139372
"259","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763365",10,10,TRUE,TRUE,50,15,-723729602.686767,-724414071.12404,-724187299.955998,-724056280.930279,-723856849.897059,-723756794.155972,0.957520427951928
"260","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763381",10,10,TRUE,TRUE,50,15,-806036772.753334,-811381663.319513,-808506810.792042,-807660233.480578,-806739600.171533,-806311166.69873,0.656439926767485
"261","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763219",10,10,TRUE,TRUE,50,5,-766350211.593264,-767799026.681473,-767109189.255573,-766849037.847327,-766533563.185824,-766389449.72249,0.848534862557553
"262","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763223",10,10,TRUE,TRUE,50,5,-807755509.85302,-808898463.640629,-808505261.498187,-808327908.164038,-808085381.855878,-807945198.948564,0.902191553941064
"263","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763228",10,10,TRUE,TRUE,50,5,-820131231.964433,-821123737.511421,-820774482.87126,-820613969.881365,-820422441.075526,-820276787.208606,0.943885609945168
"264","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,50,5,-719822199.643353,-720861349.881688,-720323679.67874,-720166864.963751,-720006381.166339,-719896186.631835,0.955578065888012
"265","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,50,5,-778621320.863061,-780493595.463922,-780042816.377378,-779784451.513435,-779298339.951744,-778922616.769062,0.839769772568278
"266","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763246",10,10,TRUE,TRUE,50,5,-822734771.53867,-823805854.133397,-823082849.608154,-822902717.736117,-822774743.25182,NA,0.982759382538141
"267","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763250",10,10,TRUE,TRUE,50,5,-696062067.174084,-701455439.292654,-698583817.290597,-697612168.193254,-696717100.992471,-696310222.576855,0.556482576318352
"268","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763254",10,10,TRUE,TRUE,50,5,-825778867.967998,-827186839.600402,-826411793.432548,-826158034.781083,-825857910.378795,-825781394.001618,0.95725303812667
"269","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763256",10,10,TRUE,TRUE,50,5,-750128393.457885,-751174664.976088,-750842047.7904,-750650336.897728,-750374934.520355,-750228408.589192,0.918292162096373
"270","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763269",10,10,TRUE,TRUE,50,5,-814625591.500398,-817181389.089036,-815869133.028366,-815394147.151965,-814880515.33622,-814695516.33805,0.887415383824445
"271","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763284",10,10,TRUE,TRUE,50,5,-703491275.3756,-708328957.684717,-705843890.169913,-705039433.653486,-704197137.436751,-703825837.320814,0.393040741927045
"272","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763287",10,10,TRUE,TRUE,50,5,-790445128.184286,-796361050.920133,-793161378.148664,-792211500.060422,-791284325.272847,-790748427.669914,0.579384796253479
"273","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763297",10,10,TRUE,TRUE,50,5,-748761693.677121,-750550135.197029,-749554846.950571,-749184998.907699,-748867308.475121,-748776245.36115,0.917371300504579
"274","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763305",10,10,TRUE,TRUE,50,5,-798949099.238316,-800111231.860075,-799709945.375186,-799491776.348705,-799203734.547799,-799038444.460974,0.964986091734351
"275","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763313",10,10,TRUE,TRUE,50,5,-722228574.053277,-723417934.171681,-722562634.875766,-722348121.201568,-722261253.847842,NA,0.975534179566207
"276","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763316",10,10,TRUE,TRUE,50,5,-789400841.641281,-790909653.061082,-790325525.104658,-790042690.840221,-789650085.041835,-789454847.255764,0.886427486744987
"277","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763321",10,10,TRUE,TRUE,50,5,-720551015.604859,-725076180.588025,-722721141.612944,-721948669.103099,-721090109.189732,-720687929.288394,0.774188210973643
"278","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763336",10,10,TRUE,TRUE,50,5,-767320516.319649,-768387655.59756,-767952211.915818,-767769648.041898,-767496852.871973,-767361639.673158,0.984852895426457
"279","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763365",10,10,TRUE,TRUE,50,5,-723734986.601808,-725202370.134544,-724559640.028062,-724313080.61565,-723994034.918724,-723796840.34748,0.981921476099564
"280","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763381",10,10,TRUE,TRUE,50,5,-806015890.852741,-811045891.949913,-808192714.347755,-807412675.83965,-806601064.265919,-806211242.330858,0.519305269396599
"281","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763219",10,10,TRUE,TRUE,50,50,-766328269.630738,-767798602.774909,-767109248.832875,-766849007.967628,-766533337.195982,-766389075.45435,0.851414900607033
"282","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763223",10,10,TRUE,TRUE,50,50,-807754705.28062,-808816332.977583,-808424422.606476,-808252370.071626,-808016536.777028,-807872240.181534,0.951376589699215
"283","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763228",10,10,TRUE,TRUE,50,50,-820107582.715368,-825079751.623984,-822150237.087645,-821273778.432781,-820469777.39607,-820225127.838519,0.907962183958801
"284","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763236",10,10,TRUE,TRUE,50,50,-719804354.779634,-720858118.09412,-720324595.424755,-720169392.433757,-720007442.701043,-719891736.05487,0.954555143742502
"285","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763244",10,10,TRUE,TRUE,50,50,-778659441.00734,-780513963.639561,-779639425.058317,-779307611.96422,-778913052.60734,-778737695.532872,0.945320869915995
"286","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763246",10,10,TRUE,TRUE,50,50,-822734771.53867,-823805854.133397,-823082849.608154,-822902717.736117,-822774743.25182,NA,0.982759382538141
"287","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763250",10,10,TRUE,TRUE,50,50,-696088363.081716,-701235878.601942,-698166133.495008,-697339258.429994,-696572923.250659,-696245100.650893,0.600766985886473
"288","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763254",10,10,TRUE,TRUE,50,50,-825740690.963379,-831978855.809042,-828965108.455236,-827854215.486424,-826558181.558975,-825948211.454999,0.656867328968609
"289","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763256",10,10,TRUE,TRUE,50,50,-750131976.217408,-751176880.115147,-750843866.240457,-750651531.120973,-750374936.610448,-750227925.833426,0.918292162096373
"290","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763269",10,10,TRUE,TRUE,50,50,-814551503.485755,-820331630.707598,-817232753.140213,-816213274.533884,-815083625.997625,-814727094.403694,0.537661677570067
"291","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763284",10,10,TRUE,TRUE,50,50,-703510243.18431,-708136288.561091,-705609237.254234,-704800874.263352,-703984697.46775,-703694801.757707,0.497186066915703
"292","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763287",10,10,TRUE,TRUE,50,50,-790398390.165148,-795725190.522981,-792958837.810501,-792018099.891308,-790943526.975816,-790573189.088611,0.793894414052252
"293","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763297",10,10,TRUE,TRUE,50,50,-748742915.431296,-749819512.917587,-749396795.698587,-749256052.26687,-749080947.954467,-748912288.59049,0.900739352551703
"294","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763305",10,10,TRUE,TRUE,50,50,-798960246.275141,-800108564.070669,-799705082.080093,-799486647.037672,-799202522.470687,-799034938.206396,0.965359771803217
"295","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763313",10,10,TRUE,TRUE,50,50,-722228574.053277,-723417934.171681,-722562634.875766,-722348121.201568,-722261253.847842,NA,0.975534179566207
"296","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763316",10,10,TRUE,TRUE,50,50,-789398841.591639,-790908790.219531,-790324908.974749,-790041915.344558,-789649168.670107,-789453267.425972,0.886427486744987
"297","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763321",10,10,TRUE,TRUE,50,50,-720646889.120794,-721650239.810661,-721261598.019571,-721089021.901017,-720889219.16207,-720763074.371612,0.828900084896692
"298","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763336",10,10,TRUE,TRUE,50,50,-767323927.385123,-768386811.172364,-767951783.798781,-767770138.462977,-767498770.288152,-767362357.574787,0.985279265004356
"299","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763365",10,10,TRUE,TRUE,50,50,-723722961.699081,-724413257.956026,-724184615.881772,-724050074.883827,-723857626.360818,-723755350.033977,0.951833997825262
"300","scSTM_Sensitivity_Pooled_Content_Prevalence_Time","NullModel","1740763381",10,10,TRUE,TRUE,50,50,-805948181.883956,-811073667.754023,-808365486.605203,-807499910.347991,-806607742.857638,-806186396.897609,0.48486516516222
